Protein,Replicate,Feature,Intensity
E,52,9,12.923251249674664
E,52,10,12.88952897599899
E,52,11,12.03038441356652
E,52,12,15.135690449775867
E,52,13,11.956633679349451
E,52,14,13.28738746747662
E,52,15,12.56447396066001
E,52,16,13.85191910763181
E,52,17,15.767444217625906
E,52,18,13.528789818953342
E,53,0,14.543896523239223
E,53,1,14.79294797385712
E,53,2,16.018028706353185
E,53,3,15.29077585369787
E,53,4,16.23975180658147
E,53,5,14.159751362885666
E,53,6,14.961320879061578
E,53,7,15.704746513621801
E,53,8,16.07776774818915
E,53,9,14.665908435656233
E,53,10,14.63218616198056
E,53,11,13.773041599548089
E,53,12,16.878347635757436
E,53,13,13.69929086533102
E,53,14,15.030044653458189
E,53,15,14.30713114664158
E,53,16,15.594576293613379
E,53,17,17.510101403607475
E,53,18,15.27144700493491
E,54,0,13.403140209102354
E,54,1,13.65219165972025
E,54,2,14.877272392216316
E,54,3,14.150019539561
E,54,4,15.098995492444601
E,54,5,13.018995048748797
E,54,6,13.820564564924709
E,54,7,14.563990199484932
E,54,8,14.93701143405228
E,54,9,13.525152121519364
E,54,10,13.49142984784369
E,54,11,12.63228528541122
E,54,12,15.737591321620567
E,54,13,12.558534551194152
E,54,14,13.88928833932132
E,54,15,13.166374832504712
E,54,16,14.45381997947651
E,54,17,16.369345089470606
E,54,18,14.13069069079804
E,55,0,14.201825600545735
E,55,1,14.45087705116363
E,55,2,15.675957783659696
E,55,3,14.94870493100438
E,55,4,15.89768088388798
E,55,5,13.817680440192177
E,55,6,14.619249956368089
E,55,7,15.362675590928312
E,55,8,15.735696825495658
E,55,9,14.323837512962744
E,55,10,14.29011523928707
E,55,11,13.4309706768546
E,55,12,16.53627671306395
E,55,13,13.357219942637531
E,55,14,14.6879737307647
E,55,15,13.96506022394809
E,55,16,15.25250537091989
E,55,17,17.168030480913988
E,55,18,14.929376082241422
E,56,0,14.765630104391747
E,56,1,15.014681555009643
E,56,2,16.23976228750571
E,56,3,15.512509434850394
E,56,4,16.461485387733994
E,56,5,14.38148494403819
E,56,6,15.183054460214102
E,56,7,15.926480094774325
E,56,8,16.299501329341673
E,56,9,14.887642016808757
E,56,10,14.853919743133083
E,56,11,13.994775180700612
E,56,12,17.10008121690996
E,56,13,13.921024446483544
E,56,14,15.251778234610713
E,56,15,14.528864727794105
E,56,16,15.816309874765903
E,56,17,17.73183498476
E,56,18,15.493180586087433
E,57,0,14.265968564354186
E,57,1,14.515020014972082
E,57,2,15.740100747468148
E,57,3,15.012847894812833
E,57,4,15.961823847696433
E,57,5,13.88182340400063
E,57,6,14.68339292017654
E,57,7,15.426818554736764
E,57,8,15.799839789304112
E,57,9,14.387980476771196
E,57,10,14.354258203095522
E,57,11,13.495113640663051
E,57,12,16.6004196768724
E,57,13,13.421362906445983
E,57,14,14.752116694573152
E,57,15,14.029203187756544
E,57,16,15.316648334728342
E,57,17,17.232173444722438
E,57,18,14.993519046049872
E,58,0,15.107262455102685
E,58,1,15.35631390572058
E,58,2,16.581394638216644
E,58,3,15.85414178556133
E,58,4,16.803117738444932
E,58,5,14.723117294749127
E,58,6,15.524686810925038
E,58,7,16.26811244548526
E,58,8,16.641133680052608
E,58,9,15.229274367519693
E,58,10,15.19555209384402
E,58,11,14.336407531411549
E,58,12,17.441713567620894
E,58,13,14.26265679719448
E,58,14,15.59341058532165
E,58,15,14.87049707850504
E,58,16,16.157942225476837
E,58,17,18.073467335470937
E,58,18,15.834812936798372
E,59,0,13.130434349299563
E,59,1,13.37948579991746
E,59,2,14.604566532413525
E,59,3,13.87731367975821
E,59,4,14.82628963264181
E,59,5,12.746289188946006
E,59,6,13.547858705121918
E,59,7,14.291284339682141
E,59,8,14.66430557424949
E,59,9,13.252446261716573
E,59,10,13.2187239880409
E,59,11,12.359579425608429
E,59,12,15.464885461817776
E,59,13,12.28582869139136
E,59,14,13.616582479518529
E,59,15,12.89366897270192
E,59,16,14.181114119673719
E,59,17,16.096639229667815
E,59,18,13.85798483099525
E,60,0,14.493572468255781
E,60,1,14.742623918873678
E,60,2,15.967704651369743
E,60,3,15.240451798714428
E,60,4,16.18942775159803
E,60,5,14.109427307902225
E,60,6,14.910996824078136
E,60,7,15.65442245863836
E,60,8,16.027443693205708
E,60,9,14.615584380672791
E,60,10,14.581862106997118
E,60,11,13.722717544564647
E,60,12,16.828023580773994
E,60,13,13.648966810347579
E,60,14,14.979720598474747
E,60,15,14.256807091658139
E,60,16,15.544252238629937
E,60,17,17.459777348624034
E,60,18,15.221122949951468
E,61,0,13.588388360972633
E,61,1,13.83743981159053
E,61,2,15.062520544086595
E,61,3,14.33526769143128
E,61,4,15.28424364431488
E,61,5,13.204243200619077
E,61,6,14.005812716794988
E,61,7,14.749238351355212
E,61,8,15.12225958592256
E,61,9,13.710400273389643
E,61,10,13.67667799971397
E,61,11,12.817533437281499
E,61,12,15.922839473490846
E,61,13,12.743782703064431
E,61,14,14.0745364911916
E,61,15,13.351622984374991
E,61,16,14.63906813134679
E,61,17,16.554593241340886
E,61,18,14.31593884266832
E,62,0,13.433531845265623
E,62,1,13.68258329588352
E,62,2,14.907664028379585
E,62,3,14.18041117572427
E,62,4,15.12938712860787
E,62,5,13.049386684912067
E,62,6,13.850956201087978
E,62,7,14.594381835648202
E,62,8,14.96740307021555
E,62,9,13.555543757682633
E,62,10,13.52182148400696
E,62,11,12.662676921574489
E,62,12,15.767982957783836
E,62,13,12.588926187357421
E,62,14,13.91967997548459
E,62,15,13.196766468667981
E,62,16,14.48421161563978
E,62,17,16.399736725633876
E,62,18,14.16108232696131
E,63,0,13.676613114649403
E,63,1,13.925664565267299
E,63,2,15.150745297763365
E,63,3,14.42349244510805
E,63,4,15.37246839799165
E,63,5,13.292467954295846
E,63,6,14.094037470471758
E,63,7,14.837463105031981
E,63,8,15.21048433959933
E,63,9,13.798625027066413
E,63,10,13.76490275339074
E,63,11,12.905758190958268
E,63,12,16.011064227167616
E,63,13,12.8320074567412
E,63,14,14.162761244868369
E,63,15,13.43984773805176
E,63,16,14.727292885023559
E,63,17,16.642817995017655
E,63,18,14.40416359634509
E,64,0,13.899170011941067
E,64,1,14.148221462558961
E,64,2,15.373302195055027
E,64,3,14.646049342399712
E,64,4,15.595025295283312
E,64,5,13.515024851587508
E,64,6,14.31659436776342
E,64,7,15.060020002323643
E,64,8,15.43304123689099
E,64,9,14.021181924358075
E,64,10,13.987459650682402
E,64,11,13.12831508824993
E,64,12,16.233621124459276
E,64,13,13.054564354032863
E,64,14,14.385318142160031
E,64,15,13.662404635343421
E,64,16,14.949849782315221
E,64,17,16.86537489230932
E,64,18,14.626720493636753
E,65,0,14.205339211693506
E,65,1,14.4543906623114
E,65,2,15.679471394807466
E,65,3,14.952218542152151
E,65,4,15.901194495035751
E,65,5,13.821194051339948
E,65,6,14.62276356751586
E,65,7,15.366189202076082
E,65,8,15.739210436643429
E,65,9,14.327351124110514
E,65,10,14.29362885043484
E,65,11,13.43448428800237
E,65,12,16.539790324211715
E,65,13,13.360733553785302
E,65,14,14.69148734191247
E,65,15,13.96857383509586
E,65,16,15.25601898206766
E,65,17,17.171544092061758
E,65,18,14.932889693389193
E,66,0,13.188447952647785
E,66,1,13.43749940326568
E,66,2,14.662580135761745
E,66,3,13.93532728310643
E,66,4,14.88430323599003
E,66,5,12.804302792294227
E,66,6,13.605872308470138
E,66,7,14.349297943030361
E,66,8,14.722319177597708
E,66,9,13.310459865064793
E,66,10,13.27673759138912
E,66,11,12.417593028956649
E,66,12,15.522899065165996
E,66,13,12.34384229473958
E,66,14,13.67459608286675
E,66,15,12.951682576050139
E,66,16,14.239127723021939
E,66,17,16.154652833016037
E,66,18,13.915998434343472
E,67,0,14.908620843554313
E,67,1,15.15767229417221
E,67,2,16.382753026668276
E,67,3,15.65550017401296
E,67,4,16.60447612689656
E,67,5,14.524475683200757
E,67,6,15.326045199376669
E,67,7,16.06947083393689
E,67,8,16.44249206850424
E,67,9,15.030632755971324
E,67,10,14.99691048229565
E,67,11,14.13776591986318
E,67,12,17.243071956072527
E,67,13,14.064015185646111
E,67,14,15.39476897377328
E,67,15,14.671855466956671
E,67,16,15.95930061392847
E,67,17,17.874825723922566
E,67,18,15.63617132525
E,68,0,14.54629462176688
E,68,1,14.795346072384774
E,68,2,16.020426804880838
E,68,3,15.293173952225525
E,68,4,16.242149905109127
E,68,5,14.162149461413321
E,68,6,14.963718977589233
E,68,7,15.707144612149456
E,68,8,16.080165846716802
E,68,9,14.668306534183888
E,68,10,14.634584260508214
E,68,11,13.775439698075743
E,68,12,16.880745734285092
E,68,13,13.701688963858675
E,68,14,15.032442751985844
E,68,15,14.309529245169234
E,68,16,15.596974392141034
E,68,17,17.51249950213513
E,68,18,15.273845103462566
E,69,0,12.87946785232889
E,69,1,13.128519302946785
E,69,2,14.35360003544285
E,69,3,13.626347182787535
E,69,4,14.575323135671136
E,69,5,12.495322691975332
E,69,6,13.296892208151244
E,69,7,14.040317842711467
E,69,8,14.413339077278813
E,69,9,13.001479764745898
E,69,10,12.967757491070225
E,69,11,12.108612928637754
E,69,12,15.213918964847101
E,69,13,12.034862194420686
E,69,14,13.365615982547855
E,69,15,12.642702475731245
E,69,16,13.930147622703045
E,69,17,15.84567273269714
E,69,18,13.607018334024577
E,70,0,15.397723144855501
E,70,1,15.646774595473396
E,70,2,16.87185532796946
E,70,3,16.144602475314144
E,70,4,17.09357842819775
E,70,5,15.013577984501943
E,70,6,15.815147500677854
E,70,7,16.558573135238078
E,70,8,16.931594369805424
E,70,9,15.51973505727251
E,70,10,15.486012783596836
E,70,11,14.626868221164365
E,70,12,17.732174257373714
E,70,13,14.553117486947297
E,70,14,15.883871275074466
E,70,15,15.160957768257855
E,70,16,16.448402915229657
E,70,17,18.363928025223753
E,70,18,16.125273626551188
E,71,0,15.73712978604362
E,71,1,15.986181236661515
E,71,2,17.21126196915758
E,71,3,16.484009116502264
E,71,4,17.432985069385868
E,71,5,15.352984625690063
E,71,6,16.154554141865976
E,71,7,16.897979776426197
E,71,8,17.271001010993544
E,71,9,15.859141698460629
E,71,10,15.825419424784956
E,71,11,14.966274862352485
E,71,12,18.071580898561834
E,71,13,14.892524128135417
E,71,14,16.223277916262585
E,71,15,15.500364409445975
E,71,16,16.787809556417777
E,71,17,18.703334666411873
E,71,18,16.464680267739308
E,72,0,15.14005009759504
E,72,1,15.389101548212935
E,72,2,16.614182280709
E,72,3,15.886929428053685
E,72,4,16.835905380937287
E,72,5,14.755904937241482
E,72,6,15.557474453417393
E,72,7,16.300900087977617
E,72,8,16.673921322544963
E,72,9,15.262062010012048
E,72,10,15.228339736336375
E,72,11,14.369195173903904
E,72,12,17.474501210113253
E,72,13,14.295444439686836
E,72,14,15.626198227814005
E,72,15,14.903284720997394
E,72,16,16.190729867969196
E,72,17,18.106254977963292
E,72,18,15.867600579290727
E,73,0,14.00876584411671
E,73,1,14.257817294734604
E,73,2,15.48289802723067
E,73,3,14.755645174575355
E,73,4,15.704621127458955
E,73,5,13.624620683763151
E,73,6,14.426190199939063
E,73,7,15.169615834499286
E,73,8,15.542637069066632
E,73,9,14.130777756533718
E,73,10,14.097055482858044
E,73,11,13.237910920425573
E,73,12,16.34321695663492
E,73,13,13.164160186208505
E,73,14,14.494913974335674
E,73,15,13.772000467519064
E,73,16,15.059445614490864
E,73,17,16.97497072448496
E,73,18,14.736316325812396
E,74,0,13.267044950778871
E,74,1,13.516096401396766
E,74,2,14.741177133892831
E,74,3,14.013924281237516
E,74,4,14.962900234121117
E,74,5,12.882899790425313
E,74,6,13.684469306601224
E,74,7,14.427894941161448
E,74,8,14.800916175728794
E,74,9,13.38905686319588
E,74,10,13.355334589520206
E,74,11,12.496190027087735
E,74,12,15.601496063297082
E,74,13,12.422439292870667
E,74,14,13.753193080997836
E,74,15,13.030279574181225
E,74,16,14.317724721153025
E,74,17,16.233249831147123
E,74,18,13.994595432474558
E,75,0,15.036532267136188
E,75,1,15.285583717754083
E,75,2,16.510664450250147
E,75,3,15.783411597594833
E,75,4,16.732387550478435
E,75,5,14.65238710678263
E,75,6,15.453956622958541
E,75,7,16.197382257518765
E,75,8,16.57040349208611
E,75,9,15.158544179553196
E,75,10,15.124821905877523
E,75,11,14.265677343445052
E,75,12,17.370983379654398
E,75,13,14.191926609227984
E,75,14,15.522680397355153
E,75,15,14.799766890538542
E,75,16,16.08721203751034
E,75,17,18.00273714750444
E,75,18,15.764082748831875
E,76,0,13.82288170580373
E,76,1,14.071933156421625
E,76,2,15.297013888917691
E,76,3,14.569761036262376
E,76,4,15.518736989145976
E,76,5,13.438736545450173
E,76,6,14.240306061626084
E,76,7,14.983731696186307
E,76,8,15.356752930753654
E,76,9,13.944893618220739
E,76,10,13.911171344545066
E,76,11,13.052026782112595
E,76,12,16.15733281832194
E,76,13,12.978276047895527
E,76,14,14.309029836022695
E,76,15,13.586116329206085
E,76,16,14.873561476177885
E,76,17,16.789086586171983
E,76,18,14.550432187499418
E,77,0,15.176406858813682
E,77,1,15.425458309431576
E,77,2,16.65053904192764
E,77,3,15.923286189272327
E,77,4,16.87226214215593
E,77,5,14.792261698460123
E,77,6,15.593831214636035
E,77,7,16.337256849196258
E,77,8,16.710278083763605
E,77,9,15.29841877123069
E,77,10,15.264696497555017
E,77,11,14.405551935122546
E,77,12,17.510857971331895
E,77,13,14.331801200905478
E,77,14,15.662554989032646
E,77,15,14.939641482216036
E,77,16,16.227086629187838
E,77,17,18.142611739181934
E,77,18,15.903957340509368
E,78,0,14.331988713198882
E,78,1,14.581040163816779
E,78,2,15.806120896312844
E,78,3,15.078868043657529
E,78,4,16.02784399654113
E,78,5,13.947843552845326
E,78,6,14.749413069021237
E,78,7,15.49283870358146
E,78,8,15.865859938148809
E,78,9,14.454000625615892
E,78,10,14.420278351940219
E,78,11,13.561133789507748
E,78,12,16.666439825717095
E,78,13,13.48738305529068
E,78,14,14.818136843417848
E,78,15,14.09522333660124
E,78,16,15.382668483573038
E,78,17,17.298193593567134
E,78,18,15.059539194894569
E,79,0,14.971743876834182
E,79,1,15.220795327452077
E,79,2,16.44587605994814
E,79,3,15.718623207292827
E,79,4,16.66759916017643
E,79,5,14.587598716480624
E,79,6,15.389168232656536
E,79,7,16.13259386721676
E,79,8,16.505615101784105
E,79,9,15.09375578925119
E,79,10,15.060033515575517
E,79,11,14.200888953143046
E,79,12,17.30619498935239
E,79,13,14.127138218925978
E,79,14,15.457892007053147
E,79,15,14.734978500236537
E,79,16,16.022423647208335
E,79,17,17.937948757202435
E,79,18,15.699294358529869
E,80,0,14.455292567694851
E,80,1,14.704344018312748
E,80,2,15.929424750808813
E,80,3,15.202171898153498
E,80,4,16.1511478510371
E,80,5,14.071147407341295
E,80,6,14.872716923517206
E,80,7,15.61614255807743
E,80,8,15.989163792644778
E,80,9,14.577304480111861
E,80,10,14.543582206436188
E,80,11,13.684437644003717
E,80,12,16.789743680213064
E,80,13,13.610686909786649
E,80,14,14.941440697913817
E,80,15,14.218527191097209
E,80,16,15.505972338069007
E,80,17,17.421497448063104
E,80,18,15.182843049390538
E,81,0,14.746881675289323
E,81,1,14.99593312590722
E,81,2,16.221013858403285
E,81,3,15.49376100574797
E,81,4,16.44273695863157
E,81,5,14.362736514935767
E,81,6,15.164306031111678
E,81,7,15.907731665671902
E,81,8,16.28075290023925
E,81,9,14.868893587706333
E,81,10,14.83517131403066
E,81,11,13.976026751598189
E,81,12,17.081332787807536
E,81,13,13.902276017381121
E,81,14,15.23302980550829
E,81,15,14.510116298691681
E,81,16,15.79756144566348
E,81,17,17.713086555657576
E,81,18,15.47443215698501
E,82,0,14.167317358751848
E,82,1,14.416368809369743
E,82,2,15.641449541865809
E,82,3,14.914196689210494
E,82,4,15.863172642094094
E,82,5,13.78317219839829
E,82,6,14.584741714574202
E,82,7,15.328167349134425
E,82,8,15.701188583701772
E,82,9,14.289329271168857
E,82,10,14.255606997493183
E,82,11,13.396462435060712
E,82,12,16.50176847127006
E,82,13,13.322711700843644
E,82,14,14.653465488970813
E,82,15,13.930551982154203
E,82,16,15.217997129126003
E,82,17,17.1335222391201
E,82,18,14.894867840447535
E,83,0,15.645526047925525
E,83,1,15.89457749854342
E,83,2,17.119658231039484
E,83,3,16.39240537838417
E,83,4,17.341381331267772
E,83,5,15.261380887571967
E,83,6,16.06295040374788
E,83,7,16.806376038308102
E,83,8,17.17939727287545
E,83,9,15.767537960342533
E,83,10,15.73381568666686
E,83,11,14.87467112423439
E,83,12,17.979977160443738
E,83,13,14.800920390017321
E,83,14,16.13167417814449
E,83,15,15.40876067132788
E,83,16,16.69620581829968
E,83,17,18.611730928293778
E,83,18,16.373076529621212
E,84,0,14.26424436014608
E,84,1,14.513295810763976
E,84,2,15.738376543260042
E,84,3,15.011123690604727
E,84,4,15.960099643488327
E,84,5,13.880099199792523
E,84,6,14.681668715968435
E,84,7,15.425094350528658
E,84,8,15.798115585096006
E,84,9,14.38625627256309
E,84,10,14.352533998887417
E,84,11,13.493389436454946
E,84,12,16.598695472664293
E,84,13,13.419638702237878
E,84,14,14.750392490365046
E,84,15,14.027478983548438
E,84,16,15.314924130520236
E,84,17,17.230449240514332
E,84,18,14.991794841841767
E,85,0,14.493279154824268
E,85,1,14.742330605442165
E,85,2,15.96741133793823
E,85,3,15.240158485282915
E,85,4,16.189134438166516
E,85,5,14.109133994470712
E,85,6,14.910703510646623
E,85,7,15.654129145206847
E,85,8,16.027150379774195
E,85,9,14.615291067241278
E,85,10,14.581568793565605
E,85,11,13.722424231133134
E,85,12,16.82773026734248
E,85,13,13.648673496916066
E,85,14,14.979427285043235
E,85,15,14.256513778226626
E,85,16,15.543958925198424
E,85,17,17.45948403519252
E,85,18,15.220829636519955
E,86,0,15.726523475647497
E,86,1,15.975574926265391
E,86,2,17.200655658761455
E,86,3,16.47340280610614
E,86,4,17.422378758989744
E,86,5,15.342378315293939
E,86,6,16.143947831469852
E,86,7,16.887373466030073
E,86,8,17.26039470059742
E,86,9,15.848535388064505
E,86,10,15.814813114388832
E,86,11,14.95566855195636
E,86,12,18.060974588165706
E,86,13,14.881917817739293
E,86,14,16.21267160586646
E,86,15,15.489758099049851
E,86,16,16.77720324602165
E,86,17,18.69272835601575
E,86,18,16.454073957343184
E,87,0,13.03640389179677
E,87,1,13.285455342414664
E,87,2,14.51053607491073
E,87,3,13.783283222255415
E,87,4,14.732259175139015
E,87,5,12.652258731443212
E,87,6,13.453828247619123
E,87,7,14.197253882179346
E,87,8,14.570275116746693
E,87,9,13.158415804213778
E,87,10,13.124693530538105
E,87,11,12.265548968105634
E,87,12,15.370855004314981
E,87,13,12.191798233888566
E,87,14,13.522552022015734
E,87,15,12.799638515199124
E,87,16,14.087083662170924
E,87,17,16.002608772165022
E,87,18,13.763954373492457
E,88,0,13.100743809910863
E,88,1,13.349795260528758
E,88,2,14.574875993024824
E,88,3,13.847623140369508
E,88,4,14.796599093253109
E,88,5,12.716598649557305
E,88,6,13.518168165733217
E,88,7,14.26159380029344
E,88,8,14.634615034860786
E,88,9,13.222755722327872
E,88,10,13.189033448652198
E,88,11,12.329888886219727
E,88,12,15.435194922429075
E,88,13,12.25613815200266
E,88,14,13.586891940129828
E,88,15,12.863978433313218
E,88,16,14.151423580285018
E,88,17,16.066948690279116
E,88,18,13.82829429160655
E,89,0,14.96571377054223
E,89,1,15.214765221160125
E,89,2,16.43984595365619
E,89,3,15.712593101000875
E,89,4,16.661569053884477
E,89,5,14.581568610188672
E,89,6,15.383138126364583
E,89,7,16.126563760924807
E,89,8,16.499584995492153
E,89,9,15.087725682959238
E,89,10,15.054003409283565
E,89,11,14.194858846851094
E,89,12,17.30016488306044
E,89,13,14.121108112634026
E,89,14,15.451861900761195
E,89,15,14.728948393944584
E,89,16,16.016393540916383
E,89,17,17.931918650910482
E,89,18,15.693264252237917
E,90,0,13.181809004746203
E,90,1,13.4308604553641
E,90,2,14.655941187860165
E,90,3,13.92868833520485
E,90,4,14.87766428808845
E,90,5,12.797663844392646
E,90,6,13.599233360568558
E,90,7,14.342658995128781
E,90,8,14.71568022969613
E,90,9,13.303820917163213
E,90,10,13.27009864348754
E,90,11,12.410954081055069
E,90,12,15.516260117264416
